"","region_type","region","year","week","weighted_ili","unweighted_ili","age_0_4","age_25_49","age_25_64","age_5_24","age_50_64","age_65","ilitotal","num_of_providers","total_patients","week_start"
"556","National","National",2013,21,1.01677,1.13342,2230,1279,NA,2219,493,368,6589,1489,581338,NA
"557","National","National",2013,22,1.04847,1.14306,2109,1147,NA,2094,483,357,6190,1486,541528,NA
"558","National","National",2013,23,0.920349,1.00881,1983,1086,NA,1779,460,330,5638,1421,558875,NA
"559","National","National",2013,24,0.920779,1.02358,1969,1112,NA,1713,468,277,5539,1419,541138,NA
"560","National","National",2013,25,0.904333,1.00138,1877,1040,NA,1766,489,302,5474,1405,546643,NA
"561","National","National",2013,26,0.83057,0.909498,1703,947,NA,1581,399,285,4915,1389,540408,NA
"562","National","National",2013,27,0.862837,0.950042,1594,851,NA,1489,321,251,4506,1357,474295,NA
"563","National","National",2013,28,0.732182,0.829299,1576,862,NA,1491,362,219,4510,1362,543833,NA
"564","National","National",2013,29,0.724558,0.802109,1432,849,NA,1405,315,185,4186,1341,521874,NA
"565","National","National",2013,30,0.740848,0.806333,1416,800,NA,1464,332,221,4233,1325,524969,NA
"566","National","National",2013,31,0.726037,0.796937,1216,852,NA,1284,350,184,3886,1290,487617,NA
"567","National","National",2013,32,0.755639,0.779136,1367,870,NA,1338,302,198,4075,1299,523015,NA
"568","National","National",2013,33,0.761847,0.797653,1364,919,NA,1366,331,188,4168,1276,522533,NA
"569","National","National",2013,34,0.779896,0.825485,1331,892,NA,1561,301,232,4317,1265,522965,NA
"570","National","National",2013,35,0.899138,0.935469,1499,1014,NA,1814,410,316,5053,1260,540157,NA
"571","National","National",2013,36,0.999524,1.04345,1681,1137,NA,2035,462,311,5626,1317,539175,NA
"572","National","National",2013,37,1.0558,1.09107,1926,1217,NA,2437,440,354,6374,1307,584196,NA
"573","National","National",2013,38,1.0967,1.20108,2175,1350,NA,2683,537,365,7110,1290,591969,NA
"574","National","National",2013,39,1.24709,1.26179,2393,1500,NA,2963,648,459,7963,1364,631088,NA
"575","National","National",2013,40,1.15746,1.13249,2974,1840,NA,3769,638,456,9677,1960,854487,NA
"576","National","National",2013,41,1.27184,1.21121,3276,1924,NA,3925,762,533,10420,1990,860298,NA
"577","National","National",2013,42,1.31623,1.25682,3483,2010,NA,3880,785,500,10658,2018,848016,NA
"578","National","National",2013,43,1.37444,1.37097,3930,2292,NA,4484,816,514,12036,2027,877917,NA
"579","National","National",2013,44,1.46781,1.42956,4045,2354,NA,4642,930,531,12502,2028,874537,NA
"580","National","National",2013,45,1.5834,1.53588,4434,2511,NA,5062,953,538,13498,2017,878845,NA
"581","National","National",2013,46,1.60253,1.60267,4643,2716,NA,5000,990,578,13927,2054,868987,NA
"582","National","National",2013,47,1.72344,1.73267,4835,3088,NA,5579,1083,583,15168,2012,875411,NA
"583","National","National",2013,48,2.11076,2.09858,4937,3027,NA,4313,1059,639,13975,2042,665926,NA
"584","National","National",2013,49,2.1708,2.21374,5549,4375,NA,6579,1552,865,18920,2055,854664,NA
"585","National","National",2013,50,2.36971,2.41674,5501,4458,NA,7046,1591,802,19398,2054,802651,NA
"586","National","National",2013,51,3.15997,3.03071,6555,6525,NA,8406,2272,939,24697,2009,814891,NA
"587","National","National",2013,52,4.59053,4.38724,7814,7499,NA,7485,2874,1316,26988,2007,615148,NA
"588","National","National",2014,1,4.28195,4.2112,7488,9135,NA,6726,3555,1750,28654,2033,680424,NA
"589","National","National",2014,2,3.56288,3.46492,6233,8846,NA,7881,3565,1622,28147,2059,812343,NA
"590","National","National",2014,3,3.36378,3.31698,6007,8091,NA,9517,3149,1606,28370,2049,855297,NA
"591","National","National",2014,4,3.39659,3.2407,5878,6818,NA,8858,2616,1332,25502,2062,786928,NA
"592","National","National",2014,5,3.11922,2.88598,5133,6031,NA,8714,2403,1203,23484,2051,813726,NA
"593","National","National",2014,6,2.83572,2.62172,4729,5278,NA,7711,2242,1125,21085,2051,804244,NA
"594","National","National",2014,7,2.48484,2.34067,4210,4470,NA,6717,1829,969,18195,2018,777340,NA
"595","National","National",2014,8,2.2741,2.12059,4250,4306,NA,6121,1684,873,17234,2025,812700,NA
"596","National","National",2014,9,2.07244,1.91094,3953,3691,NA,5875,1505,890,15914,1978,832786,NA
"597","National","National",2014,10,1.98207,1.9023,3775,3472,NA,5575,1430,792,15044,1944,790831,NA
"598","National","National",2014,11,1.82441,1.76619,3616,3210,NA,5022,1360,816,14024,1904,794024,NA
"599","National","National",2014,12,1.82036,1.85791,3798,3285,NA,5611,1422,810,14926,1922,803374,NA
"600","National","National",2014,13,1.75391,1.82094,3523,3256,NA,5812,1298,772,14661,1887,805133,NA
"601","National","National",2014,14,1.74542,1.83453,3582,3153,NA,5659,1436,807,14637,1866,797863,NA
"602","National","National",2014,15,1.67236,1.75446,3574,2943,NA,5587,1316,786,14206,1845,809707,NA
"603","National","National",2014,16,1.51659,1.51636,3130,2516,NA,4279,1088,710,11723,1810,773101,NA
"604","National","National",2014,17,1.44778,1.40334,2846,2504,NA,3770,1036,658,10814,1771,770592,NA
"605","National","National",2014,18,1.29028,1.2593,2501,2084,NA,3591,913,559,9648,1746,766139,NA
"606","National","National",2014,19,1.37388,1.32482,2789,2009,NA,3615,834,528,9775,1714,737834,NA
"607","National","National",2014,20,1.34208,1.27576,2544,1876,NA,3256,825,532,9033,1660,708049,NA
"608","National","National",2014,21,1.34563,1.29483,2733,1742,NA,3068,771,483,8797,1570,679395,NA
"609","National","National",2014,22,1.21291,1.2261,2528,1542,NA,2459,625,504,7658,1554,624582,NA
"610","National","National",2014,23,1.19291,1.14538,2383,1492,NA,2349,607,398,7229,1461,631143,NA
"611","National","National",2014,24,1.14146,1.0678,2227,1413,NA,2181,561,401,6783,1461,635233,NA
"612","National","National",2014,25,1.06503,1.07269,2159,1285,NA,2009,528,388,6369,1392,593740,NA
"613","National","National",2014,26,1.12669,1.01298,2049,1235,NA,1917,509,328,6038,1411,596063,NA
"614","National","National",2014,27,0.947353,0.994705,1865,1075,NA,1688,416,308,5352,1388,538049,NA
"615","National","National",2014,28,0.944187,0.880862,1758,1122,NA,1623,441,351,5295,1394,601116,NA
"616","National","National",2014,29,0.934822,0.858173,1582,1116,NA,1621,403,361,5083,1376,592305,NA
"617","National","National",2014,30,0.81736,0.805152,1455,1128,NA,1450,398,334,4765,1372,591814,NA
"618","National","National",2014,31,0.852792,0.818781,1450,1094,NA,1655,417,326,4942,1378,603580,NA
"619","National","National",2014,32,0.746994,0.783735,1460,1074,NA,1528,409,273,4744,1382,605307,NA
"620","National","National",2014,33,0.761098,0.848703,1528,1107,NA,1631,403,311,4980,1369,586778,NA
"621","National","National",2014,34,0.767627,0.834146,1569,1196,NA,1813,412,315,5305,1371,635980,NA
"622","National","National",2014,35,0.862176,0.905981,1684,1223,NA,2184,401,307,5799,1353,640080,NA
"623","National","National",2014,36,0.984907,1.04506,1753,1284,NA,2258,453,302,6050,1352,578913,NA
"624","National","National",2014,37,1.16287,1.16816,2300,1550,NA,3316,568,396,8130,1401,695966,NA
"625","National","National",2014,38,1.22731,1.27649,2535,1705,NA,3650,605,393,8888,1405,696282,NA
"626","National","National",2014,39,1.2071,1.29758,2522,1820,NA,3447,657,428,8874,1407,683887,NA
"627","National","National",2014,40,1.16191,1.20612,2958,1959,NA,3994,712,527,10150,1937,841540,NA
"628","National","National",2014,41,1.30905,1.32485,3055,2116,NA,4437,821,548,10977,1960,828544,NA
"629","National","National",2014,42,1.37072,1.41192,3442,2321,NA,4728,870,580,11941,2000,845727,NA
"630","National","National",2014,43,1.43373,1.42547,3455,2459,NA,4955,892,531,12292,2008,862314,NA
"631","National","National",2014,44,1.42791,1.43909,3632,2242,NA,5102,807,530,12313,2053,855608,NA
"632","National","National",2014,45,1.61605,1.61532,4277,2349,NA,5799,863,565,13853,2058,857601,NA
"633","National","National",2014,46,1.65976,1.66473,4424,2323,NA,5816,911,588,14062,1997,844700,NA
"634","National","National",2014,47,2.05459,2.0058,4740,2921,NA,7322,1049,642,16674,2058,831289,NA
"635","National","National",2014,48,2.53541,2.62227,5432,3277,NA,6848,1165,880,17602,2067,671251,NA
"636","National","National",2014,49,2.54253,2.60749,6185,4623,NA,9106,1767,1224,22905,2097,878430,NA
"637","National","National",2014,50,3.60563,3.4178,7424,5287,NA,13050,1970,1441,29172,2069,853532,NA
"638","National","National",2014,51,4.90976,4.46555,9270,6920,NA,16418,2671,2103,37382,2016,837119,NA
"639","National","National",2014,52,5.98221,6.11497,10363,8982,NA,13951,3718,3519,40533,1984,662849,NA
"640","National","National",2014,53,5.47421,5.30979,9732,9348,NA,9406,4288,4117,36891,1983,694773,NA
"641","National","National",2015,1,4.21374,4.07898,7160,8072,NA,9589,3614,3048,31483,1958,771835,NA
"642","National","National",2015,2,4.21022,3.93762,7044,6946,NA,11966,2909,2339,31204,1971,792459,NA
"643","National","National",2015,3,4.25968,4.15076,7840,6451,NA,13949,2951,2030,33221,1966,800359,NA
"644","National","National",2015,4,3.97761,3.87899,7118,5844,NA,13159,2585,1915,30621,1955,789407,NA
"645","National","National",2015,5,3.63443,3.45794,6656,5380,NA,12093,2368,1654,28151,1950,814097,NA
"646","National","National",2015,6,3.26527,3.06359,6429,4884,NA,10328,2072,1505,25218,1917,823153,NA
"647","National","National",2015,7,2.93083,2.82646,5537,4295,NA,8164,1842,1271,21109,1907,746836,NA
"648","National","National",2015,8,2.54474,2.3599,4823,4061,NA,7280,1765,1249,19178,1934,812660,NA
"649","National","National",2015,9,2.47227,2.33472,4639,3914,NA,7116,1696,1076,18441,1912,789858,NA
"650","National","National",2015,10,2.35665,2.21286,4710,3654,NA,6748,1654,1067,17833,1907,805881,NA
"651","National","National",2015,11,2.17008,2.07619,4559,3482,NA,6084,1573,997,16695,1883,804117,NA
"652","National","National",2015,12,2.04297,2.01267,4418,3284,NA,6003,1486,931,16122,1848,801027,NA
"653","National","National",2015,13,1.954,1.94192,4174,2968,NA,5623,1321,889,14975,1819,771143,NA
"654","National","National",2015,14,1.72287,1.74809,3903,2931,NA,4634,1387,878,13733,1820,785602,NA
"655","National","National",2015,15,1.53694,1.50367,3448,2448,NA,4214,1160,774,12044,1813,800974,NA
"656","National","National",2015,16,1.38283,1.43494,3182,2052,NA,4011,975,640,10860,1768,756827,NA
"657","National","National",2015,17,1.46265,1.45673,3203,2122,NA,4280,888,602,11095,1753,761638,NA
"658","National","National",2015,18,1.38934,1.42836,3106,2074,NA,4079,846,589,10694,1735,748690,NA
"659","National","National",2015,19,1.3468,1.35297,2805,1810,NA,3641,813,602,9671,1688,714799,NA
"660","National","National",2015,20,1.25452,1.33093,2754,1768,NA,3296,736,470,9024,1622,678023,NA
"661","National","National",2015,21,1.21636,1.28422,2593,1461,NA,2714,652,493,7913,1579,616171,NA
"662","National","National",2015,22,1.16734,1.13889,2211,1334,NA,2345,594,462,6946,1505,609891,NA
"663","National","National",2015,23,1.04654,1.10343,2109,1320,NA,2284,575,456,6744,1455,611184,NA
"664","National","National",2015,24,0.943661,0.970748,1734,1167,NA,2046,495,408,5850,1459,602628,NA
"665","National","National",2015,25,0.935046,0.998681,1897,1170,NA,1921,496,429,5913,1445,592081,NA
"666","National","National",2015,26,0.934726,0.978057,1678,1043,NA,1701,430,380,5232,1417,534938,NA
"667","National","National",2015,27,0.864118,0.866431,1546,1081,NA,1675,443,371,5116,1428,590468,NA
"668","National","National",2015,28,0.806535,0.827757,1487,1028,NA,1609,405,341,4870,1411,588337,NA
"669","National","National",2015,29,0.742747,0.797572,1383,1011,NA,1498,413,321,4626,1401,580010,NA
"670","National","National",2015,30,0.737859,0.811221,1415,999,NA,1459,432,300,4605,1352,567663,NA
"671","National","National",2015,31,0.743224,0.821165,1392,1026,NA,1590,420,325,4753,1364,578812,NA
"672","National","National",2015,32,0.805251,0.819435,1330,1062,NA,1667,400,291,4750,1340,579668,NA
"673","National","National",2015,33,0.816943,0.848041,1429,1134,NA,1815,436,359,5173,1356,609994,NA
"674","National","National",2015,34,0.814518,0.888524,1687,1151,NA,2033,423,354,5648,1362,635661,NA
"675","National","National",2015,35,0.86067,0.962826,1636,1230,NA,2292,481,324,5963,1354,619323,NA
"676","National","National",2015,36,0.886704,1.02252,1714,1297,NA,2169,461,329,5970,1349,583853,NA
"677","National","National",2015,37,1.00845,1.08392,1993,1392,NA,2744,536,397,7062,1369,651524,NA
"678","National","National",2015,38,1.06625,1.17724,2178,1520,NA,2947,627,432,7704,1367,654414,NA
"679","National","National",2015,39,1.05995,1.1716,2170,1654,NA,2746,652,404,7626,1332,650904,NA
"680","National","National",2015,40,1.22559,1.24325,2849,2015,NA,3693,871,621,10049,1963,808287,NA
"681","National","National",2015,41,1.31066,1.3234,3016,2102,NA,4007,912,678,10715,1976,809660,NA
"682","National","National",2015,42,1.3711,1.40399,3263,2357,NA,4360,951,653,11584,1995,825079,NA
"683","National","National",2015,43,1.39171,1.37629,3141,2254,NA,4148,927,694,11164,1999,811165,NA
"684","National","National",2015,44,1.43712,1.46866,3563,2450,NA,4783,935,692,12423,2048,845875,NA
"685","National","National",2015,45,1.50165,1.533,3746,2517,NA,4725,943,745,12676,2028,826877,NA
"686","National","National",2015,46,1.59805,1.60841,3960,2656,NA,5076,1026,766,13484,2023,838344,NA
"687","National","National",2015,47,1.89668,1.90047,3974,2427,NA,4073,981,703,12158,2000,639738,NA
"688","National","National",2015,48,1.67728,1.73645,4469,3011,NA,5076,1232,829,14617,2040,841777,NA
"689","National","National",2015,49,1.78296,1.81945,4575,2902,NA,5384,1252,873,14986,2020,823657,NA
"690","National","National",2015,50,1.87336,1.96571,5135,2963,NA,5105,1250,943,15396,2000,783227,NA
"691","National","National",2015,51,2.32148,2.42021,5377,2876,NA,4317,1256,1013,14839,1978,613128,NA
"692","National","National",2015,52,2.40991,2.41083,5700,3264,NA,4011,1524,1180,15679,1949,650356,NA
"693","National","National",2016,1,1.94328,1.98859,4775,3597,NA,4494,1631,1157,15654,2004,787192,NA
"694","National","National",2016,2,1.99796,1.98985,4574,3180,NA,5362,1380,1021,15517,2005,779809,NA
"695","National","National",2016,3,2.11829,2.1071,4804,3226,NA,5380,1297,954,15661,2008,743249,NA
"696","National","National",2016,4,2.25112,2.19256,5088,3615,NA,6882,1551,1007,18143,2026,827482,NA
"697","National","National",2016,5,2.37116,2.30014,5135,3759,NA,7353,1625,1072,18944,2007,823602,NA
"698","National","National",2016,6,2.80035,2.67574,5645,4600,NA,8434,1916,1179,21774,2000,813755,NA
"699","National","National",2016,7,3.16475,3.02427,5997,5642,NA,9325,2347,1370,24681,1993,816098,NA
"700","National","National",2016,8,3.15183,3.11328,6299,6001,NA,10127,2606,1390,26423,1956,848718,NA
"701","National","National",2016,9,3.3321,3.32788,6619,6395,NA,11415,2599,1440,28468,1952,855439,NA
"702","National","National",2016,10,3.56024,3.5918,6660,7358,NA,11856,2977,1630,30481,1922,848628,NA
"703","National","National",2016,11,3.05479,3.09262,5574,6026,NA,9334,2489,1471,24894,1898,804948,NA
"704","National","National",2016,12,2.76732,2.78803,5187,4982,NA,8489,2000,1282,21940,1900,786936,NA
"705","National","National",2016,13,2.44161,2.52371,4581,4476,NA,7392,1953,1201,19603,1832,776752,NA
"706","National","National",2016,14,2.03348,2.12928,3707,3869,NA,6403,1660,1130,16769,1813,787543,NA
"707","National","National",2016,15,1.98593,2.05142,3572,3530,NA,6595,1533,1031,16261,1805,792672,NA
"708","National","National",2016,16,1.91514,1.98957,3515,3247,NA,6357,1373,945,15437,1774,775895,NA
"709","National","National",2016,17,1.69968,1.7858,3157,2986,NA,5557,1235,901,13836,1759,774777,NA
"710","National","National",2016,18,1.57635,1.60144,2772,2586,NA,4729,1037,746,11870,1742,741210,NA
"711","National","National",2016,19,1.3935,1.4743,2871,2276,NA,4046,849,665,10707,1690,726244,NA
"712","National","National",2016,20,1.29941,1.42286,2688,1998,NA,3630,839,643,9798,1626,688612,NA
"713","National","National",2016,21,1.18379,1.38196,2612,1714,NA,3126,717,618,8787,1439,635835,NA
"714","National","National",2016,22,1.13723,1.33712,2545,1637,NA,2620,663,532,7997,1482,598077,NA
"715","National","National",2016,23,1.04118,1.13894,2293,1460,NA,2313,617,518,7201,1446,632252,NA
"716","National","National",2016,24,0.971814,1.09641,2189,1354,NA,2171,588,466,6768,1440,617287,NA
"717","National","National",2016,25,0.863306,0.999559,2062,1178,NA,1905,493,386,6024,1402,602666,NA
"718","National","National",2016,26,0.833797,0.99095,1873,1146,NA,1810,473,384,5686,1382,573793,NA
"719","National","National",2016,27,0.784516,0.931253,1646,985,NA,1641,463,383,5118,1379,549582,NA
"720","National","National",2016,28,0.734327,0.843118,1610,1064,NA,1599,422,383,5078,1392,602288,NA
"721","National","National",2016,29,0.698845,0.840286,1670,994,NA,1621,384,375,5044,1388,600272,NA
"722","National","National",2016,30,0.723099,0.830065,1580,1036,NA,1624,362,323,4925,1393,593327,NA
"723","National","National",2016,31,0.663501,0.790428,1455,971,NA,1496,359,315,4596,1360,581457,NA
"724","National","National",2016,32,0.69276,0.830826,1512,1016,NA,1639,382,319,4868,1329,585923,NA
"725","National","National",2016,33,0.710029,0.856796,1644,1028,NA,1914,373,306,5265,1345,614499,NA
"726","National","National",2016,34,0.834232,1.00746,1848,1234,NA,2364,465,349,6260,1356,621362,NA
"727","National","National",2016,35,0.992621,1.05868,1815,1242,NA,2651,455,341,6504,1354,614349,NA
"728","National","National",2016,36,1.01605,1.10028,1883,1284,NA,2604,471,381,6623,1347,601938,NA
"729","National","National",2016,37,1.07169,1.1457,2026,1509,NA,3073,579,452,7639,1365,666755,NA
"730","National","National",2016,38,1.10163,1.2189,2341,1539,NA,3298,613,438,8229,1363,675119,NA
"731","National","National",2016,39,1.18841,1.31113,2413,1645,NA,3334,630,483,8505,1389,648678,NA
"732","National","National",2016,40,1.2019,1.27386,3110,2114,NA,4169,828,643,10864,1946,852842,NA
"733","National","National",2016,41,1.23108,1.29342,3207,2155,NA,4078,879,678,10997,1973,850228,NA
"734","National","National",2016,42,1.26796,1.33097,3564,2234,NA,4452,981,695,11926,1983,896035,NA
"735","National","National",2016,43,1.36298,1.42662,3786,2406,NA,4769,987,700,12648,2006,886570,NA
"736","National","National",2016,44,1.48535,1.57071,4314,2444,NA,5287,1030,715,13790,1999,877947,NA
"737","National","National",2016,45,1.55954,1.65146,4703,2549,NA,5193,1055,758,14258,1990,863356,NA
"738","National","National",2016,46,1.64783,1.73309,4979,2659,NA,5610,1083,829,15160,2000,874739,NA
"739","National","National",2016,47,1.91275,2.03388,5032,2634,NA,4567,1108,867,14208,2011,698566,NA
"740","National","National",2016,48,1.81725,1.88331,5209,3326,NA,5655,1359,1056,16605,2001,881694,NA
"741","National","National",2016,49,1.91433,2.00292,5501,3188,NA,5812,1413,1047,16961,2013,846813,NA
"742","National","National",2016,50,2.21003,2.27731,5744,3491,NA,6724,1485,1019,18463,2000,810736,NA
"743","National","National",2016,51,2.73568,2.91465,6653,4099,NA,7469,1923,1421,21565,1977,739882,NA
"744","National","National",2016,52,3.36832,3.54919,7712,5247,NA,7144,2652,2145,24900,1928,701569,NA
"745","National","National",2017,1,3.09689,3.08102,6716,5673,NA,6786,2773,2230,24178,2024,784740,NA
"746","National","National",2017,2,3.07346,3.01875,6020,5313,NA,8843,2639,2082,24897,1997,824746,NA
"747","National","National",2017,3,3.51643,3.40446,6399,5588,NA,12147,2717,1930,28781,2029,845391,NA
"748","National","National",2017,4,3.8027,3.52869,6958,5788,NA,14073,2623,1823,31265,2021,886023,NA
"749","National","National",2017,5,4.50313,4.10665,7452,6522,NA,17482,2968,2093,36517,2024,889216,NA
"750","National","National",2017,6,5.06308,4.7551,8110,8235,NA,20150,3749,2646,42890,2027,901978,NA
"751","National","National",2017,7,4.86009,4.65163,7726,8328,NA,18692,3652,2637,41035,1967,882163,NA
"752","National","National",2017,8,4.57916,4.57049,7649,8560,NA,17300,3807,2808,40124,1987,877892,NA
"753","National","National",2017,9,3.55674,3.45522,6129,6496,NA,12394,2983,2181,30183,1995,873547,NA
"754","National","National",2017,10,3.50417,3.29505,5854,5970,NA,11552,2766,1918,28060,1971,851580,NA
"755","National","National",2017,11,3.21511,3.16426,5503,5535,NA,10084,2582,1780,25484,1958,805370,NA
"756","National","National",2017,12,3.10088,3.14433,5514,5858,NA,11503,2641,1838,27354,1940,869946,NA
"757","National","National",2017,13,2.79056,2.87936,5145,5070,NA,10149,2354,1624,24342,1899,845397,NA
"758","National","National",2017,14,2.38547,2.36977,4488,3918,NA,8178,1760,1333,19677,1906,830332,NA
"759","National","National",2017,15,1.9703,1.93853,3909,3151,NA,5847,1470,1171,15548,1861,802052,NA
"760","National","National",2017,16,1.73442,1.64064,3306,2766,NA,4683,1258,993,13006,1845,792740,NA
"761","National","National",2017,17,1.56303,1.4752,2997,2391,NA,4497,1111,928,11924,1846,808298,NA
"762","National","National",2017,18,1.4128,1.37755,2890,2039,NA,4105,1011,717,10762,1795,781240,NA
"763","National","National",2017,19,1.27492,1.33771,2751,2037,NA,3831,862,721,10202,1767,762648,NA
"764","National","National",2017,20,1.2834,1.34686,2685,2011,NA,3518,886,709,9809,1746,728288,NA
"765","National","National",2017,21,1.16663,1.26579,2341,1745,NA,3060,771,647,8564,1614,676574,NA
"766","National","National",2017,22,1.10977,1.25701,2311,1577,NA,2575,710,583,7756,1569,617021,NA
"767","National","National",2017,23,1.04333,1.16048,2412,1459,NA,2377,671,591,7510,1493,647145,NA
"768","National","National",2017,24,0.905151,1.04834,2049,1346,NA,2099,595,547,6636,1470,633003,NA
"769","National","National",2017,25,0.902718,0.992711,1930,1282,NA,1971,559,498,6240,1469,628582,NA
"770","National","National",2017,26,0.859531,0.961603,1771,1121,NA,1748,489,467,5596,1422,581945,NA
"771","National","National",2017,27,0.818998,0.955818,1728,1111,NA,1564,505,418,5326,1456,557219,NA
"772","National","National",2017,28,0.752505,0.827597,1545,1004,NA,1578,462,372,4961,1405,599446,NA
"773","National","National",2017,29,0.731146,0.811886,1549,908,NA,1421,450,419,4747,1384,584688,NA
"774","National","National",2017,30,0.733295,0.818527,1576,953,NA,1515,459,376,4879,1377,596071,NA
"775","National","National",2017,31,0.73102,0.829758,1529,1037,NA,1485,415,433,4899,1390,590413,NA
"776","National","National",2017,32,0.68834,0.828503,1559,1044,NA,1481,441,390,4915,1386,593239,NA
"777","National","National",2017,33,0.732049,0.885896,1603,1097,NA,1691,427,412,5230,1350,590363,NA
"778","National","National",2017,34,0.911188,1.05351,1964,1256,NA,2549,473,411,6653,1379,631507,NA
"779","National","National",2017,35,1.02105,1.11768,2076,1302,NA,2726,526,503,7133,1370,638196,NA
"780","National","National",2017,36,1.09495,1.14028,2073,1369,NA,2488,587,555,7072,1384,620201,NA
"781","National","National",2017,37,1.09475,1.13326,2372,1656,NA,2942,706,628,8304,1485,732755,NA
"782","National","National",2017,38,1.09775,1.17589,2544,1625,NA,3075,664,655,8563,1484,728214,NA
"783","National","National",2017,39,1.18882,1.23848,2840,1652,NA,3201,746,640,9079,1468,733077,NA
"784","National","National",2017,40,1.26589,1.2802,3849,2488,NA,4556,1071,875,12839,2220,1002892,NA
"785","National","National",2017,41,1.30479,1.33123,4118,2676,NA,4453,1073,947,13267,2245,996595,NA
"786","National","National",2017,42,1.34075,1.40786,4408,2805,NA,4993,1139,974,14319,2266,1017076,NA
"787","National","National",2017,43,1.51674,1.5722,5006,2922,NA,5531,1324,1049,15832,2266,1006998,NA
"788","National","National",2017,44,1.74583,1.70326,5219,3289,NA,6134,1365,1062,17069,2222,1002140,NA
"789","National","National",2017,45,1.88708,1.86636,6126,3609,NA,6671,1522,1129,19057,2288,1021079,NA
"790","National","National",2017,46,2.05923,2.07647,6880,4243,NA,7577,1805,1387,21892,2296,1054290,NA
"791","National","National",2017,47,2.27971,2.33593,6945,3844,NA,5875,1707,1445,19816,2271,848314,NA
"792","National","National",2017,48,2.28379,2.24637,7008,5235,NA,7474,2206,1829,23752,2279,1057350,NA
"793","National","National",2017,49,2.58278,2.49504,7229,5046,NA,8488,2335,1857,24955,2272,1000183,NA
"794","National","National",2017,50,3.36558,3.2005,8285,6671,NA,11259,2955,2332,31502,2262,984283,NA
"795","National","National",2017,51,4.73117,4.43807,10447,9856,NA,14166,4580,3733,42782,2211,963978,NA
"796","National","National",2017,52,5.70943,5.46361,11335,11507,NA,11540,5754,5119,45255,2132,828299,NA
"797","National","National",2018,1,5.74658,5.35765,9410,13383,NA,11717,6871,5888,47269,2243,882271,NA
"798","National","National",2018,2,5.89207,5.52437,10053,15380,NA,17357,7772,6199,56761,2257,1027466,NA
"799","National","National",2018,3,6.51759,6.34528,11997,16012,NA,21897,7569,5561,63036,2286,993431,NA
"800","National","National",2018,4,7.16338,7.01811,13408,18317,NA,30625,8911,6065,77326,2288,1101807,NA
"801","National","National",2018,5,7.52133,7.7809,14844,19086,NA,37200,8915,5940,85985,2275,1105078,NA
"802","National","National",2018,6,7.38748,7.76939,15192,19527,NA,38606,8626,5874,87825,2299,1130397,NA
"803","National","National",2018,7,6.44688,6.81176,13365,17203,NA,32124,8079,5439,76210,2227,1118800,NA
"804","National","National",2018,8,4.95881,5.15749,10154,12437,NA,20450,5805,4179,53025,2272,1028116,NA
"805","National","National",2018,9,3.68612,3.55945,7208,8485,NA,13392,4104,2875,36064,2208,1013191,NA
"806","National","National",2018,10,3.18626,3.00518,6368,6485,NA,10850,3138,2292,29133,2214,969427,NA
"807","National","National",2018,11,2.76894,2.73038,5588,5928,NA,9468,2822,2132,25938,2201,949978,NA
"808","National","National",2018,12,2.48706,2.47768,5223,5408,NA,8640,2563,1971,23805,2180,960779,NA
"809","National","National",2018,13,2.40802,2.36314,4721,4720,NA,7214,2295,1743,20693,2144,875658,NA
"810","National","National",2018,14,2.07483,2.03139,4553,4459,NA,6218,2153,1691,19074,2127,938963,NA
"811","National","National",2018,15,1.77898,1.80376,4145,3749,NA,5505,1818,1447,16664,2086,923848,NA
"812","National","National",2018,16,1.61487,1.58696,3856,3214,NA,5269,1427,1103,14869,2112,936950,NA
"813","National","National",2018,17,1.5385,1.53801,3723,3026,NA,5336,1371,1096,14552,2088,946160,NA
"814","National","National",2018,18,1.52612,1.44974,3658,2604,NA,4815,1217,997,13291,2018,916783,NA
"815","National","National",2018,19,1.28847,1.27729,3444,2205,NA,4133,935,902,11619,1933,909661,NA
"816","National","National",2018,20,1.18344,1.22051,3359,2239,NA,3764,905,799,11066,1977,906668,NA
"817","National","National",2018,21,1.24919,1.23235,3385,2082,NA,3429,884,866,10646,1896,863879,NA
"818","National","National",2018,22,1.14131,1.223,3220,1822,NA,2987,846,733,9608,1802,785606,NA
"819","National","National",2018,23,0.9878,1.0473,2847,1838,NA,2552,802,654,8693,1798,830040,NA
"820","National","National",2018,24,0.895565,0.978113,2375,1596,NA,2245,699,658,7573,1753,774246,NA
"821","National","National",2018,25,0.892204,0.947548,2312,1554,NA,2162,729,616,7373,1773,778114,NA
"822","National","National",2018,26,0.877184,0.867554,2206,1530,NA,1916,669,626,6947,1736,800757,NA
"823","National","National",2018,27,0.780203,0.82328,2009,1299,NA,1862,539,549,6258,1780,760130,NA
"824","National","National",2018,28,0.725075,0.771497,1943,1443,NA,1901,627,587,6501,1785,842647,NA
"825","National","National",2018,29,0.68247,0.706819,1741,1290,NA,1720,566,469,5786,1748,818597,NA
"826","National","National",2018,30,0.640393,0.685155,1665,1202,NA,1643,524,463,5497,1741,802300,NA
"827","National","National",2018,31,0.639127,0.687351,1618,1246,NA,1769,525,454,5612,1724,816468,NA
"828","National","National",2018,32,0.705637,0.735733,1726,1334,NA,1784,541,476,5861,1690,796621,NA
"829","National","National",2018,33,0.707801,0.806048,1986,1387,NA,2170,516,478,6537,1725,810994,NA
